BRANCH_START_DATE,BRANCH_END_DATE,EMPLOYEE_ID,BRANCH_ID
2000-05-07,,E008923,B001
1998-05-29,2004-09-14,E008924,B001
2015-05-15,,E008925,B001
2014-12-07,,E008926,B001
1999-08-25,,E008927,B001
2006-09-05,,E008928,B001
2006-03-02,,E008929,B001
2022-06-25,,E008930,B001
2007-12-05,,E008931,B001
2024-08-18,,E008932,B001
1999-06-20,,E008933,B001
2016-12-13,,E008934,B001
2006-05-07,,E008935,B001
2021-03-08,,E008936,B001
2020-01-01,,E008937,B001
2020-09-18,,E008938,B001
2022-03-12,,E008939,B001
2002-01-22,2022-06-08,E008940,B001
2012-09-04,,E008941,B001
2011-05-19,,E008942,B001
2011-01-16,2014-03-24,E008943,B001
2021-01-22,,E008944,B001
2003-10-13,2010-10-06,E008945,B001
2019-11-27,,E008946,B001
2004-06-13,,E008947,B001
2017-07-21,,E008948,B001
2011-08-28,,E008949,B001
2012-02-11,,E008950,B001
2011-07-28,2012-12-27,E008951,B001
2014-07-13,,E008952,B001
2018-11-17,,E008953,B001
2013-02-13,,E008954,B001
2015-06-03,,E008955,B001
2022-06-18,,E008956,B001
2004-05-13,,E008957,B001
2007-05-14,,E008958,B001
2015-03-14,,E008959,B001
2004-03-23,,E008960,B001
2009-10-17,,E008961,B001
2004-05-25,,E008962,B001
2019-06-18,,E008963,B001
2024-10-17,,E008964,B001
1998-10-14,2000-01-02,E008965,B001
2007-05-29,2008-11-30,E008966,B001
2012-12-13,,E008967,B001
2019-04-27,,E008968,B001
1998-10-08,,E008969,B001
2010-10-16,,E008970,B001
2013-10-12,,E008971,B001
2024-11-04,,E008972,B001
2018-11-19,,E008973,B001
2012-02-07,,E008974,B001
2005-01-08,,E008975,B001
1998-12-15,,E008976,B001
2016-11-08,,E008977,B001
2007-07-03,,E008978,B001
2020-01-08,,E008979,B001
2000-03-28,,E008980,B001
2004-07-07,,E008981,B001
2021-05-22,,E008982,B001
2006-07-20,,E008983,B001
2011-02-15,,E008984,B001
2007-09-06,2020-07-27,E008985,B001
1998-11-24,,E008986,B001
2016-02-03,,E008987,B001
2022-08-28,,E008988,B001
2007-04-11,,E008989,B001
2004-08-29,,E008990,B001
2016-09-19,,E008991,B001
2009-06-21,,E008992,B001
2002-01-14,,E008993,B001
2004-03-10,2007-03-29,E008994,B001
2018-12-17,,E008995,B001
2006-07-03,,E008996,B001
2001-04-21,2010-10-30,E008997,B001
2012-04-14,,E008998,B001
2015-03-27,,E008999,B001
2023-01-31,,E009000,B001
2007-04-28,,E009001,B001
2016-10-21,,E009002,B001
2011-04-24,,E009003,B001
2023-01-05,,E009004,B001
2003-05-01,,E009005,B001
2002-12-15,,E009006,B001
2008-11-27,2016-01-29,E009007,B001
1998-01-23,2006-05-15,E009008,B001
2021-12-25,,E009009,B001
2006-11-19,,E009010,B001
2008-10-14,,E009011,B001
2004-09-26,2004-11-08,E009012,B001
2007-08-10,2016-09-17,E009013,B001
2012-05-21,,E009014,B001
2005-12-03,2020-04-15,E009015,B001
2006-10-27,2016-06-28,E009016,B001
2008-10-17,,E009017,B001
2000-12-31,2007-08-16,E009018,B001
2016-02-09,,E009019,B001
2019-03-27,,E009020,B001
1998-06-03,2014-08-31,E009021,B001
2002-08-18,2006-09-15,E009022,B001
2011-08-18,,E009023,B001
2009-08-21,,E009024,B001
2003-03-06,,E009025,B001
1997-07-01,,E009026,B001
2002-03-07,,E009027,B001
2008-07-28,,E009028,B001
1998-05-11,,E009029,B001
2001-08-11,2005-07-16,E009030,B001
2024-10-15,,E009031,B001
2023-05-19,,E009032,B001
2009-05-16,,E009033,B001
2002-02-07,2007-07-15,E009034,B001
2014-05-21,,E009035,B001
2014-01-19,,E009036,B001
2001-01-21,2016-03-26,E009037,B001
2013-04-07,,E009038,B001
2003-07-12,,E009039,B001
2017-11-06,,E009040,B001
2009-08-13,,E009041,B001
2009-03-09,,E009042,B001
2005-12-02,,E009043,B001
2005-02-18,2023-06-21,E009044,B001
2002-08-02,2013-07-25,E009045,B001
2010-08-09,,E009046,B001
2010-10-16,,E009047,B001
2012-06-06,,E009048,B001
2008-04-27,,E009049,B001
2014-06-13,,E009050,B001
2001-01-11,,E009051,B001
2020-06-24,,E009052,B001
2023-07-23,,E009053,B001
2017-11-21,,E009054,B001
2021-09-21,,E009055,B001
2010-03-25,2013-04-10,E009056,B001
2008-06-15,,E009057,B001
2024-09-27,,E009058,B001
2006-06-11,,E009059,B001
2014-11-09,,E009060,B001
2013-03-05,,E009061,B001
2020-01-28,,E009062,B001
2016-06-09,,E009063,B001
2013-07-17,2015-07-24,E009064,B001
2002-05-15,,E009065,B001
2001-11-01,2011-05-11,E009066,B001
2016-08-24,,E009067,B001
2001-06-05,,E009068,B001
1999-11-06,2016-08-23,E009069,B001
2004-03-16,2010-05-28,E009070,B001
2015-05-09,2020-06-29,E009071,B001
1999-12-19,,E009072,B001
2009-03-06,,E009073,B001
2007-08-14,,E009074,B001
2007-08-24,,E009075,B001
2014-02-15,,E009076,B001
2023-05-24,,E009077,B001
2005-10-20,2006-08-05,E009078,B001
2012-07-17,,E009079,B001
2015-08-08,,E009080,B001
2007-06-24,2015-10-18,E009081,B001
2000-04-15,,E009082,B001
1998-05-29,,E009083,B001
2004-10-29,2023-01-24,E009084,B001
2024-03-18,,E009085,B001
1999-04-22,,E009086,B001
2019-11-16,,E009087,B001
2003-11-21,2020-06-19,E009088,B001
2020-06-10,,E009089,B001
1997-12-23,2017-01-06,E009090,B001
1999-06-16,,E009091,B001
2006-05-25,,E009092,B001
2004-05-11,,E009093,B001
2005-08-16,,E009094,B001
2000-03-25,,E009095,B001
2003-10-17,,E009096,B001
2024-01-02,,E009097,B001
2001-05-01,,E009098,B001
2022-05-29,,E009099,B001
2020-02-23,,E009100,B001
2012-01-16,,E009101,B001
2003-08-16,,E009102,B001
2005-09-19,,E009103,B001
2014-10-13,,E009104,B001
1999-01-06,,E009105,B001
2020-06-05,,E009106,B001
2010-02-07,,E009107,B001
2017-01-01,,E009108,B001
1999-08-05,,E009109,B001
2011-02-02,,E009110,B001
2011-03-04,,E009111,B001
2006-03-05,,E009112,B001
2024-08-19,,E009113,B001
1998-02-13,2012-10-04,E009114,B001
2004-11-16,,E009115,B001
2006-02-21,,E009116,B001
2001-11-04,,E009117,B001
2024-11-07,,E009118,B001
2013-04-10,,E009119,B001
2020-11-21,,E009120,B001
2018-10-08,,E009121,B001
2020-02-12,,E009122,B001
2018-12-16,,E009123,B001
2022-09-16,,E009124,B001
2002-02-25,,E009125,B001
2011-05-14,,E009126,B001
2017-01-27,,E009127,B001
2008-06-01,,E009128,B001
2010-12-31,,E009129,B001
2000-08-16,2017-08-20,E009130,B001
2017-04-06,,E009131,B001
2012-08-24,,E009132,B001
2024-03-20,,E009133,B001
1997-04-27,2017-12-14,E009134,B001
2004-11-08,,E009135,B001
2015-02-22,,E009136,B001
2019-03-20,,E009137,B001
2011-06-23,,E009138,B001
2000-04-30,2012-08-07,E009139,B001
2000-02-14,2007-04-30,E009140,B001
1997-04-22,,E009141,B001
2022-10-09,,E009142,B001
2015-12-07,2019-02-01,E009143,B001
1998-11-02,2004-03-17,E009144,B001
2020-12-24,,E009145,B001
2004-08-13,,E009146,B001
2005-06-02,,E009147,B001
2018-04-20,,E009148,B001
2018-12-06,,E009149,B001
2000-09-21,,E009150,B001
2024-10-09,,E009151,B001
2022-11-05,,E009152,B001
2007-02-22,2020-02-01,E009153,B001
2003-07-31,,E009154,B001
1997-10-04,,E009155,B001
1997-04-05,,E009156,B001
1997-08-09,,E009157,B001
2020-08-06,2020-12-16,E009158,B001
2021-04-05,,E009159,B001
2007-06-19,2008-12-30,E009160,B001
2007-04-24,2010-07-14,E009161,B001
2020-04-14,,E009162,B001
2010-07-15,,E009163,B001
2024-10-06,,E009164,B001
2007-12-04,,E009165,B001
2020-12-11,,E009166,B001
2008-05-23,2017-10-11,E009167,B001
2017-01-25,,E009168,B001
2023-02-13,,E009169,B001
2012-04-12,,E009170,B001
1999-04-30,2022-11-28,E009171,B001
1999-10-17,,E009172,B001
2004-04-20,,E009173,B001
2018-12-18,2023-04-02,E009174,B001
2012-05-30,,E009175,B001
2001-02-22,,E009176,B001
2013-05-10,,E009177,B001
2022-04-27,,E009178,B001
2024-05-18,,E009179,B001
2019-02-25,,E009180,B001
2022-07-26,,E009181,B001
2001-08-16,,E009182,B001
2008-01-16,2020-05-16,E009183,B001
2013-10-26,,E009184,B001
2000-07-26,,E009185,B001
2017-03-08,,E009186,B001
2008-01-02,,E009187,B001
1998-04-30,,E009188,B001
2015-01-02,,E009189,B001
2004-11-14,2007-06-16,E009190,B001
1997-11-24,,E009191,B001
2020-11-07,2023-02-27,E009192,B001
2007-07-04,2023-07-05,E009193,B001
2015-04-30,,E009194,B001
2010-06-12,,E009195,B001
2023-07-20,,E009196,B001
2020-02-05,,E009197,B001
2003-01-09,,E009198,B001
2004-12-09,,E009199,B001
2014-07-13,,E009200,B001
2021-07-26,,E009201,B001
2007-07-04,,E009202,B001
1997-05-09,,E009203,B001
2005-08-10,,E009204,B001
2005-11-18,,E009205,B001
2006-06-22,2021-02-07,E009206,B001
2002-12-03,,E009207,B001
2010-09-08,,E009208,B001
2014-02-14,,E009209,B001
2000-11-05,,E009210,B001
2020-10-10,,E009211,B001
2006-02-18,,E009212,B001
2022-11-05,,E009213,B001
2018-05-09,,E009214,B001
1999-03-23,2019-01-23,E009215,B001
2014-03-17,2017-12-09,E009216,B001
2021-07-02,,E009217,B001
2013-01-03,,E009218,B001
2011-07-16,2022-08-04,E009219,B001
2010-04-03,,E009220,B001
2017-12-08,,E009221,B001
2003-10-04,2010-01-07,E009222,B001
2020-06-14,,E009223,B001
2020-10-21,,E009224,B001
2011-11-09,,E009225,B001
2018-12-19,,E009226,B001
1997-09-27,,E009227,B001
2013-02-12,,E009228,B001
2024-02-09,,E009229,B001
2022-05-28,,E009230,B001
2012-01-01,2012-11-06,E009231,B001
2024-06-14,,E009232,B001
2024-01-25,,E009233,B001
2018-01-28,,E009234,B001
2018-05-03,,E009235,B001
2024-06-11,,E009236,B001
2007-06-21,,E009237,B001
2004-12-13,,E009238,B001
2009-01-01,,E009239,B001
2013-03-28,,E009240,B001
2004-07-26,,E009241,B001
2008-04-19,,E009242,B001
2001-01-11,,E009243,B001
2023-02-14,,E009244,B001
1997-10-09,,E009245,B001
2006-05-19,,E009246,B001
2022-04-29,,E009247,B001
2017-06-23,,E009248,B001
2015-08-22,,E009249,B001
2004-06-14,,E009250,B001
2017-10-06,,E009251,B001
2022-04-06,,E009252,B001
1998-01-05,,E009253,B001
2006-08-26,2018-06-22,E009254,B001
2010-01-11,,E009255,B001
2019-12-09,,E009256,B001
2000-06-11,,E009257,B001
2012-02-08,,E009258,B001
2022-04-19,,E009259,B001
2002-10-08,,E009260,B001
2012-01-14,,E009261,B001
2024-05-05,,E009262,B001
1997-02-04,2018-01-02,E009263,B001
2019-08-22,,E009264,B001
2005-10-05,,E009265,B001
2011-01-07,,E009266,B001
2023-02-14,2023-04-09,E009267,B001
2005-08-07,,E009268,B001
2010-09-12,,E009269,B001
2003-08-09,,E009270,B001
1998-01-29,,E009271,B001
2018-09-01,2021-10-04,E009272,B001
2014-02-11,,E009273,B001
2005-11-15,,E009274,B001
2020-11-30,,E009275,B001
2010-09-26,,E009276,B001
2009-04-09,,E009277,B001
2008-04-16,2012-12-06,E009278,B001
2002-07-20,,E009279,B001
2013-02-15,,E009280,B001
1997-10-13,,E009281,B001
1998-06-20,,E009282,B001
2022-12-05,,E009283,B001
2003-09-06,2018-10-24,E009284,B001
2020-05-10,,E009285,B001
2006-12-31,2010-03-17,E009286,B001
2014-07-23,2024-11-04,E009287,B001
2014-12-05,,E009288,B001
2017-07-13,,E009289,B001
2014-04-04,2018-01-15,E009290,B001
2006-11-02,,E009291,B001
2024-10-29,,E009292,B001
2021-06-22,,E009293,B001
2024-11-16,,E009294,B001
1998-09-23,2010-01-29,E009295,B001
2000-07-14,,E009296,B001
2024-12-08,,E009297,B001
2018-05-21,,E009298,B001
2024-03-03,,E009299,B001
2005-04-24,2012-09-08,E009300,B001
2010-11-12,,E009301,B001
2013-06-25,,E009302,B001
2021-02-18,,E009303,B001
2007-08-26,,E009304,B001
2003-05-06,2016-11-07,E009305,B001
2023-10-06,,E009306,B001
2021-09-07,,E009307,B001
2017-02-18,,E009308,B001
2003-01-24,,E009309,B001
1997-03-24,,E009310,B001
2010-04-02,,E009311,B001
2014-07-26,,E009312,B001
2008-06-14,,E009313,B001
2023-04-30,,E009314,B001
2024-01-17,,E009315,B001
2000-06-02,2000-09-04,E009316,B001
2024-06-29,,E009317,B001
2009-06-03,,E009318,B001
2009-06-05,,E009319,B001
2004-05-18,,E009320,B001
2010-07-05,,E009321,B001
2020-01-04,,E009322,B001
2003-12-02,2004-02-11,E009323,B001
2000-11-05,,E009324,B001
2010-05-22,,E009325,B001
1998-09-09,,E009326,B001
1997-04-09,2013-06-06,E009327,B001
2003-06-01,2004-03-11,E009328,B001
2019-10-30,,E009329,B001
2024-03-03,,E009330,B001
2002-06-15,,E009331,B001
2018-01-02,,E009332,B001
2018-01-02,,E009333,B001
2015-11-11,,E009334,B001
2013-05-31,2018-07-22,E009335,B001
2014-03-15,,E009336,B001
2015-11-01,,E009337,B001
2005-10-27,2023-12-17,E009338,B001
2020-04-28,2022-05-15,E009339,B001
2017-03-30,,E009340,B001
1998-06-13,2005-02-26,E009341,B001
2002-01-21,,E009342,B001
2004-02-12,,E009343,B001
2016-04-14,,E009344,B001
2007-08-05,2014-05-03,E009345,B001
2024-07-12,,E009346,B001
2002-03-08,,E009347,B001
1997-09-03,,E009348,B001
2014-01-17,,E009349,B001
2013-01-18,,E009350,B001
1999-01-07,2015-05-12,E009351,B001
2014-12-23,,E009352,B001
2016-03-15,,E009353,B001
2004-07-21,,E009354,B001
2014-07-06,,E009355,B001
2014-03-31,,E009356,B001
2020-10-09,,E009357,B001
1997-02-15,2007-03-25,E009358,B001
2020-06-10,,E009359,B001
2024-10-01,2024-10-20,E009360,B001
2021-11-27,,E009361,B001
2003-01-05,,E009362,B001
2013-11-07,,E009363,B001
2021-02-05,,E009364,B001
2011-04-14,,E009365,B001
2001-08-05,,E009366,B001
2010-08-22,,E009367,B001
2015-07-10,2020-07-15,E009368,B001
2017-05-23,,E009369,B001
2017-05-02,,E009370,B001
2015-09-03,,E009371,B001
2009-12-19,,E009372,B001
2000-04-11,2018-10-11,E009373,B001
2004-05-13,,E009374,B001
2018-11-10,,E009375,B001
1998-11-14,,E009376,B001
2001-05-04,2021-09-16,E009377,B001
2002-05-12,,E009378,B001
2022-06-24,,E009379,B001
2009-02-05,2017-09-07,E009380,B001
2002-11-06,,E009381,B001
2022-11-26,,E009382,B001
1997-04-21,,E009383,B001
2021-01-24,,E009384,B001
1997-05-25,,E009385,B001
2005-09-10,,E009386,B001
2004-07-31,,E009387,B001
2013-09-16,2023-09-22,E009388,B001
2002-03-24,,E009389,B001
2020-08-31,,E009390,B001
2005-03-11,2016-02-17,E009391,B001
2012-03-14,,E009392,B001
2020-03-20,,E009393,B001
2004-06-08,2023-03-15,E009394,B001
2023-07-10,2023-09-22,E009395,B001
2020-11-12,,E009396,B001
2019-04-20,,E009397,B001
2023-10-23,,E009398,B001
2005-10-08,,E009399,B001
2001-12-21,,E009400,B001
2021-05-15,,E009401,B001
2021-01-19,,E009402,B001
2013-06-03,,E009403,B001
2016-04-24,,E009404,B001
2020-01-24,,E009405,B001
2002-02-25,,E009406,B001
2021-06-28,,E009407,B001
2011-01-06,,E009408,B001
2012-06-27,,E009409,B001
2004-08-31,,E009410,B001
1998-07-05,,E009411,B001
2012-09-04,,E009412,B001
2001-03-31,,E009413,B001
2004-01-28,,E009414,B001
2000-04-26,,E009415,B001
2018-09-03,,E009416,B001
2023-04-24,,E009417,B001
2023-02-03,,E009418,B001
2008-07-20,,E009419,B001
1997-09-18,1999-07-03,E009420,B001
1998-11-17,2011-10-26,E009421,B001
2007-05-03,,E009422,B001
2022-11-12,,E009423,B001
2023-02-14,,E009424,B001
2009-11-15,2019-02-06,E009425,B001
2005-01-17,,E009426,B001
2001-02-04,2022-10-17,E009427,B001
2010-01-07,,E009428,B001
2009-11-26,,E009429,B001
2011-10-17,,E009430,B001
2010-03-10,,E009431,B001
1999-03-23,2003-02-14,E009432,B001
2024-04-02,,E009433,B001
2011-03-13,,E009434,B001
2004-12-19,,E009435,B001
2003-11-10,,E009436,B001
1997-11-29,,E009437,B001
1997-09-29,2019-10-06,E009438,B001
2009-06-07,,E009439,B001
2015-10-10,,E009440,B001
2017-02-28,,E009441,B001
2009-08-10,2013-01-14,E009442,B001
2018-10-24,2019-12-23,E009443,B001
1999-03-02,,E009444,B001
2022-08-08,,E009445,B001
2019-07-29,,E009446,B001
2017-12-09,,E009447,B001
2013-08-29,,E009448,B001
2006-10-09,,E009449,B001
2011-09-06,,E009450,B001
2013-03-27,,E009451,B001
2021-07-19,,E009452,B001
2017-03-02,,E009453,B001
2024-04-30,,E009454,B001
2007-12-21,,E009455,B001
2020-09-15,,E009456,B001
2004-07-28,,E009457,B001
1998-04-03,,E009458,B001
2006-12-14,,E009459,B001
1997-02-05,,E009460,B001
2019-11-12,2022-02-11,E009461,B001
2016-09-13,,E009462,B001
1997-07-28,,E009463,B001
2016-05-27,2021-03-11,E009464,B001
2001-05-08,,E009465,B001
2006-06-27,,E009466,B001
2008-10-15,,E009467,B001
2023-12-22,,E009468,B001
2007-12-05,,E009469,B001
2006-04-04,,E009470,B001
2006-11-19,,E009471,B001
2005-04-01,,E009472,B001
2010-10-07,,E009473,B001
2004-10-31,2021-03-05,E009474,B001
2011-04-06,,E009475,B001
2019-02-11,,E009476,B001
2016-07-24,,E009477,B001
1997-07-11,2015-11-14,E009478,B001
2017-04-30,,E009479,B001
2008-03-01,,E009480,B001
1998-03-22,2005-03-27,E009481,B001
2005-04-12,,E009482,B001
2011-11-25,,E009483,B001
2019-03-22,,E009484,B001
2002-12-31,2017-03-11,E009485,B001
1999-09-29,,E009486,B001
2020-12-03,,E009487,B001
2020-09-27,,E009488,B001
2015-11-16,,E009489,B001
2002-10-22,,E009490,B001
2015-09-06,,E009491,B001
1997-11-04,2012-01-27,E009492,B001
2007-11-10,,E009493,B001
2001-01-29,,E009494,B001
2000-05-25,2008-05-23,E009495,B001
2024-05-13,2024-05-25,E009496,B001
2007-11-13,2011-03-09,E009497,B001
2016-01-27,2018-03-15,E009498,B001
2007-08-26,,E009499,B001
2015-05-24,,E009500,B001
2007-01-29,,E009501,B001
2020-11-21,,E009502,B001
2024-04-26,,E009503,B001
1998-07-20,,E009504,B001
2024-07-05,,E009505,B001
2011-09-05,,E009506,B001
2019-05-22,,E009507,B001
2010-07-02,,E009508,B001
1997-03-13,,E009509,B001
1997-07-25,2013-04-02,E009510,B001
2007-10-08,,E009511,B001
2005-06-29,,E009512,B001
2021-07-14,,E009513,B001
2017-08-29,,E009514,B001
2011-12-10,,E009515,B001
2015-01-26,,E009516,B001
2023-12-24,,E009517,B001
2000-11-05,,E009518,B001
2011-05-04,,E009519,B001
2001-05-20,,E009520,B001
2015-02-22,2024-07-13,E009521,B001
2022-08-27,,E009522,B001
2017-12-10,,E009523,B001
2005-05-31,,E009524,B001
2023-05-06,,E009525,B001
2024-09-17,,E009526,B001
2012-03-11,,E009527,B001
2017-08-06,,E009528,B001
2006-07-30,2024-08-28,E009529,B001
2012-12-29,,E009530,B001
2014-10-01,,E009531,B001
2010-03-10,2011-09-22,E009532,B001
1998-11-23,2015-06-05,E009533,B001
2008-04-30,,E009534,B001
2023-07-16,,E009535,B001
2003-03-25,,E009536,B001
2009-11-17,,E009537,B001
2001-08-21,,E009538,B001
2023-08-09,,E009539,B001
2018-04-22,,E009540,B001
2001-06-18,,E009541,B001
2012-05-18,,E009542,B001
2019-08-11,,E009543,B001
2008-11-19,,E009544,B001
2013-09-17,,E009545,B001
2018-11-04,,E009546,B001
2009-03-20,2014-12-09,E009547,B001
2011-08-19,,E009548,B001
2023-10-24,,E009549,B001
2015-10-21,,E009550,B001
2015-03-30,,E009551,B001
2000-09-19,2010-11-06,E009552,B001
2023-04-10,,E009553,B001
2020-11-13,,E009554,B001
2010-03-01,,E009555,B001
2008-11-15,,E009556,B001
2005-03-12,2020-01-08,E009557,B001
2013-08-22,,E009558,B001
2002-07-17,2012-01-13,E009559,B001
2006-06-26,2012-01-10,E009560,B001
2006-03-31,2013-07-02,E009561,B001
2024-07-14,,E009562,B001
2019-10-04,,E009563,B001
2019-08-01,,E009564,B001
2011-09-27,2016-07-26,E009565,B001
2020-02-04,,E009566,B001
2019-10-24,,E009567,B001
2019-05-13,,E009568,B001
2005-11-15,,E009569,B001
2024-09-15,,E009570,B001
2001-03-11,,E009571,B001
2023-11-03,,E009572,B001
2018-03-20,2024-05-03,E009573,B001
2016-03-25,,E009574,B001
2013-09-13,,E009575,B001
2017-07-20,,E009576,B001
2015-06-25,,E009577,B001
2020-08-13,,E009578,B001
2005-11-20,,E009579,B001
2000-12-06,2010-02-12,E009580,B001
2011-04-06,2012-08-08,E009581,B001
2005-02-01,,E009582,B001
2019-05-03,,E009583,B001
2017-08-30,,E009584,B001
2017-01-26,,E009585,B001
2015-08-09,,E009586,B001
2021-12-10,,E009587,B001
2009-08-09,,E009588,B001
2020-07-13,,E009589,B001
2016-12-10,,E009590,B001
2023-11-14,,E009591,B001
2011-08-21,,E009592,B001
2021-04-15,,E009593,B001
2011-01-23,,E009594,B001
2006-03-05,,E009595,B001
2002-08-28,,E009596,B001
2009-09-16,2021-09-14,E009597,B001
1998-07-01,2014-01-10,E009598,B001
2008-11-11,,E009599,B001
1998-07-22,,E009600,B001
1997-11-08,2000-06-25,E009601,B001
1998-07-22,2017-07-09,E009602,B001
1998-09-30,,E009603,B001
2024-07-29,,E009604,B001
2003-03-02,,E009605,B001
1999-06-07,,E009606,B001
2019-10-06,,E009607,B001
2016-06-06,,E009608,B001
2024-01-07,,E009609,B001
2022-11-12,,E009610,B001
2023-01-01,,E009611,B001
2020-09-16,,E009612,B001
2015-04-22,,E009613,B001
2006-07-15,2007-08-02,E009614,B001
1997-08-12,,E009615,B001
2024-04-21,,E009616,B001
2010-01-04,,E009617,B001
2002-12-10,,E009618,B001
2017-07-20,,E009619,B001
2019-11-05,,E009620,B001
2012-06-17,,E009621,B001
2015-06-22,,E009622,B001
2006-02-28,,E009623,B001
2004-10-05,,E009624,B001
2007-07-01,2019-01-26,E009625,B001
2016-10-25,,E009626,B001
2021-05-07,,E009627,B001
2013-08-31,2015-09-12,E009628,B001
2008-05-12,2015-07-06,E009629,B001
2004-05-18,,E009630,B001
2016-08-10,,E009631,B001
2016-01-20,,E009632,B001
2000-08-07,2001-07-28,E009633,B001
2022-06-11,,E009634,B001
2011-11-09,,E009635,B001
2013-02-09,,E009636,B001
2015-06-29,,E009637,B001
2000-04-17,2017-11-05,E009638,B001
2009-06-17,,E009639,B001
2003-07-16,,E009640,B001
2007-01-01,2023-01-13,E009641,B001
2020-05-18,,E009642,B001
1997-07-05,2021-12-19,E009643,B001
2012-03-14,,E009644,B001
2024-03-01,,E009645,B001
2023-11-20,,E009646,B001
2013-09-23,,E009647,B001
2016-07-06,,E009648,B001
2024-02-21,,E009649,B001
2007-09-13,,E009650,B001
2004-03-25,2010-09-13,E009651,B001
2001-01-26,2001-11-20,E009652,B001
2010-02-18,,E009653,B001
2020-03-19,,E009654,B001
2019-03-07,,E009655,B001
2010-03-07,,E009656,B001
2013-07-27,,E009657,B001
2018-11-09,,E009658,B001
2010-09-16,2011-03-26,E009659,B001
2000-08-22,2015-02-26,E009660,B001
2023-10-14,,E009661,B001
2000-11-30,,E009662,B001
2008-05-01,,E009663,B001
2023-01-11,,E009664,B001
2023-01-10,,E009665,B001
2004-03-25,,E009666,B001
1997-09-30,,E009667,B001
2014-10-09,,E009668,B001
2006-12-11,,E009669,B001
2022-04-14,2024-01-29,E009670,B001
2022-06-27,,E009671,B001
2017-09-13,,E009672,B001
2013-09-23,,E009673,B001
2001-09-09,,E009674,B001
1999-06-02,,E009675,B001
2010-07-12,,E009676,B001
2000-01-29,2016-04-06,E009677,B001
2010-08-30,,E009678,B001
2005-07-09,,E009679,B001
2006-09-24,,E009680,B001
2015-09-18,,E009681,B001
2012-07-10,2016-01-11,E009682,B001
2012-02-07,,E009683,B001
1998-07-21,2018-07-04,E009684,B001
2001-02-10,2014-11-22,E009685,B001
2005-10-15,,E009686,B001
2002-06-20,2007-10-08,E009687,B001
2023-06-02,,E009688,B001
2005-03-17,2011-03-11,E009689,B001
2012-08-31,2019-01-20,E009690,B001
1997-10-06,,E009691,B001
2005-03-03,,E009692,B001
2018-07-29,,E009693,B001
2002-08-04,,E009694,B001
1999-04-15,2005-11-07,E009695,B001
2017-10-22,,E009696,B001
2006-01-29,,E009697,B001
2015-06-01,,E009698,B001
2007-06-20,,E009699,B001
2003-03-05,,E009700,B001
1997-12-31,,E009701,B001
1999-09-30,1999-10-14,E009702,B001
2021-10-19,,E009703,B001
1999-12-19,,E009704,B001
2019-05-04,,E009705,B001
2004-12-13,2024-04-30,E009706,B001
2012-11-10,,E009707,B001
2014-02-23,,E009708,B001
2002-09-23,2006-06-29,E009709,B001
2022-11-17,,E009710,B001
1997-03-04,,E009711,B001
2017-08-12,2023-05-22,E009712,B001
2004-09-07,,E009713,B001
2018-03-18,,E009714,B001
2001-06-15,,E009715,B001
2023-04-22,,E009716,B001
1997-02-01,,E009717,B001
2004-09-13,,E009718,B001
1998-07-30,,E009719,B001
2007-04-09,,E009720,B001
2008-09-03,,E009721,B001
2020-02-29,,E009722,B001
1999-09-07,,E009723,B001
2011-09-24,,E009724,B001
2007-05-09,,E009725,B001
2021-02-20,,E009726,B001
1997-03-23,,E009727,B001
2014-07-09,,E009728,B001
2014-06-18,,E009729,B001
2014-04-04,2021-05-08,E009730,B001
2016-10-23,,E009731,B001
2011-03-15,2020-10-03,E009732,B001
2014-10-18,,E009733,B001
2000-03-11,,E009734,B001
1998-10-18,,E009735,B001
2019-10-26,,E009736,B001
2017-07-06,,E009737,B001
1999-11-04,,E009738,B001
2023-03-24,,E009739,B001
2006-05-25,,E009740,B001
2018-03-05,,E009741,B001
2002-07-27,,E009742,B001
2019-05-14,,E009743,B001
2017-04-01,,E009744,B001
2005-10-29,,E009745,B001
2010-12-25,,E009746,B001
2006-11-25,2009-10-02,E009747,B001
2023-10-13,,E009748,B001
2001-02-18,2003-07-09,E009749,B001
2004-04-06,,E009750,B001
2014-08-30,,E009751,B001
1999-06-24,2010-05-01,E009752,B001
2017-03-11,,E009753,B001
2011-10-24,,E009754,B001
2022-03-28,,E009755,B001
2006-06-07,,E009756,B001
2005-03-28,,E009757,B001
2009-11-22,,E009758,B001
2002-09-29,2019-03-27,E009759,B001
2001-07-09,2016-10-18,E009760,B001
2010-06-27,,E009761,B001
2008-09-03,,E009762,B001
2019-10-01,,E009763,B001
2008-07-06,,E009764,B001
2024-11-19,,E009765,B001
2003-05-15,,E009766,B001
2014-01-22,,E009767,B001
2005-04-01,,E009768,B001
2022-12-17,,E009769,B001
2000-06-28,,E009770,B001
2008-10-07,,E009771,B001
2015-10-10,,E009772,B001
2020-01-22,,E009773,B001
2006-05-17,,E009774,B001
2001-09-05,2016-03-18,E009775,B001
2019-11-23,,E009776,B001
2002-06-26,,E009777,B001
2003-12-14,2012-03-29,E009778,B001
2003-09-11,,E009779,B001
2006-03-03,,E009780,B001
2017-03-27,,E009781,B001
2018-01-07,,E009782,B001
2021-07-02,,E009783,B001
2023-09-13,,E009784,B001
2014-07-17,,E009785,B001
2019-07-16,,E009786,B001
2021-09-21,,E009787,B001
